Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
4297904753,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4297908588,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4297912695,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4297916177,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4297920021,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4297923857,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4297927689,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4297932756,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4297935383,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4297939177,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4297942971,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4297946806,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4297950554,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4297954376,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4297958348,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4297962401,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4297964753,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4297968451,00000040,false,Rx,9,8,27,00,00,FD,00,80,00,00,
4297973444,00000040,false,Rx,9,8,13,01,00,00,00,FF,00,00,
4297989112,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4297993145,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
4297999030,00000010,false,Rx,9,4,30,08,00,01,00,00,00,00,
4298000112,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298009351,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298012782,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298015549,000002BC,false,Rx,9,3,03,00,0B,00,00,00,00,00,
4298029376,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298032865,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298034127,000002B4,false,Rx,9,3,03,00,0A,00,00,00,00,00,
4298035849,00000040,false,Rx,9,5,30,02,00,01,08,00,00,00,
4298037140,00000010,false,Rx,9,3,B0,01,00,00,00,00,00,00,
4298039490,00000010,false,Rx,9,4,30,01,00,01,00,00,00,00,
4298040253,00000008,false,Rx,9,3,B0,01,02,00,00,00,00,00,
4298049557,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298052983,00000040,false,Rx,9,3,B0,01,0C,00,00,00,00,00,
4298053572,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
4298055517,00000010,false,Rx,9,3,B0,01,02,00,00,00,00,00,
4298062132,00000008,false,Rx,9,5,B0,01,02,0C,B5,00,00,00,
4298063319,00000008,false,Rx,9,8,10,00,00,00,00,FF,00,00,
4298068741,00000040,false,Rx,9,8,90,01,00,00,06,29,00,00,
4298070564,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298073004,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298074879,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
4298075643,00000010,false,Rx,9,3,B0,01,02,00,00,00,00,00,
4298082455,00000008,false,Rx,9,3,B0,01,02,00,00,00,00,00,
4298084084,00000008,false,Rx,9,8,10,00,00,01,06,29,00,00,
4298085588,00000040,false,Rx,9,8,90,01,00,01,47,22,00,00,
4298089320,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298093017,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298095417,00000010,false,Rx,9,3,B0,01,02,00,00,00,00,00,
4298102437,00000008,false,Rx,9,3,B0,01,02,00,00,00,00,00,
4298104050,00000008,false,Rx,9,8,12,00,00,00,7F,00,00,00,
4298105769,00000040,false,Rx,9,8,13,02,00,00,00,FF,00,00,
4298106529,00000008,false,Rx,9,4,30,02,00,11,00,00,00,00,
4298108035,00000010,false,Rx,9,3,B0,11,10,00,00,00,00,00,
4298109642,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298113035,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298114737,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
4298116452,00000010,false,Rx,9,5,B0,01,02,11,10,00,00,00,
4298117498,00000010,false,Rx,9,8,10,00,00,00,00,FF,00,00,
4298122609,00000008,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298124966,00000040,false,Rx,9,8,90,02,00,00,02,7C,00,00,
4298129335,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298132970,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298133217,000002BC,false,Rx,9,3,03,00,0B,00,00,00,00,00,
4298137149,00000010,false,Rx,9,5,B0,01,10,11,10,00,00,00,
4298138462,00000010,false,Rx,9,8,10,00,00,01,02,7C,00,00,
4298139968,00000040,false,Rx,9,8,90,02,00,01,47,22,00,00,
4298142531,00000008,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298149383,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298153130,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298153294,000002B4,false,Rx,9,3,03,00,0A,00,00,00,00,00,
4298155549,00000040,false,Rx,9,5,30,02,00,0E,03,00,00,00,
4298156419,00000010,false,Rx,9,5,B0,01,10,11,10,00,00,00,
4298157725,00000010,false,Rx,9,8,12,00,00,00,00,0C,00,00,
4298158517,00000040,false,Rx,9,5,30,02,00,0D,03,00,00,00,
4298159283,00000010,false,Rx,9,3,B0,0E,00,00,00,00,00,00,
4298160257,00000010,false,Rx,9,3,B0,0D,00,00,00,00,00,00,
4298161127,00000010,false,Rx,9,4,30,01,00,0F,00,00,00,00,
4298162100,00000010,false,Rx,9,4,30,01,00,0E,00,00,00,00,
4298162968,00000010,false,Rx,9,4,30,01,00,07,00,00,00,00,
4298163836,00000040,false,Rx,9,5,30,01,00,0D,03,00,00,00,
4298164701,00000010,false,Rx,9,4,30,08,00,14,00,00,00,00,
4298165785,00000008,false,Rx,9,7,B0,01,10,0F,FF,0E,00,00,
4298166547,00000010,false,Rx,9,4,30,08,00,13,00,00,00,00,
4298167416,00000008,false,Rx,9,5,B0,07,00,0D,00,00,00,00,
4298168284,00000010,false,Rx,9,4,30,08,00,12,00,00,00,00,
4298169896,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298173161,00000040,false,Rx,9,6,B0,01,10,92,FF,FF,00,00,
4298174746,00000040,false,Rx,9,6,B0,93,E2,00,14,00,00,00,
4298175836,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298176596,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
4298183080,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298188715,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298190963,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298196489,00000010,false,Rx,9,7,B0,01,10,11,10,0E,00,00,
4298197372,00000010,false,Rx,9,3,B0,0D,00,00,00,00,00,00,
4298198879,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
4298202929,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298208990,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298211240,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298216411,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298222858,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298229348,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298231595,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298234680,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
4298236629,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298242802,00000008,false,Rx,9,7,B0,01,10,0C,B5,0F,FF,00,
4298244093,00000008,false,Rx,9,7,B0,0E,00,07,00,0D,00,00,
4298250303,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298253436,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298256423,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298262821,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298265171,000002BC,false,Rx,9,3,03,00,0B,00,00,00,00,00,
4298268801,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298270941,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298276430,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298282845,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298288907,000002B4,false,Rx,9,3,03,00,0A,00,00,00,00,00,
4298290836,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298293547,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298296369,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298302869,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298308930,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
4298310857,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298313602,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298316331,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298322824,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298328783,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298333639,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298336361,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298337086,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
4298342923,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298348789,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298351038,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298356418,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298362824,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298369624,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298373757,00000040,false,Rx,9,6,B0,01,10,92,FF,FF,00,00,
4298373782,00000040,false,Rx,9,6,B0,93,E2,00,14,00,00,00,
4298376152,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
4298377675,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298382864,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298388841,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298391085,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298393824,000002BC,false,Rx,9,3,03,00,0B,00,00,00,00,00,
4298396345,00000010,false,Rx,9,7,B0,01,10,11,10,0E,00,00,
4298397215,00000010,false,Rx,9,3,B0,0D,00,00,00,00,00,00,
4298402857,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298409449,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298411693,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298413911,000002B4,false,Rx,9,3,03,00,0A,00,00,00,00,00,
4298416478,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298422869,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298428824,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298431701,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298433923,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
4298436435,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298442709,00000008,false,Rx,9,7,B0,01,10,0C,B5,0F,FF,00,
4298444111,00000008,false,Rx,9,7,B0,0E,00,07,00,0D,00,00,
4298448949,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298451636,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298454071,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
4298456444,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298462868,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298468878,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298471654,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298476468,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298482905,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298488861,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298491740,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298494817,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
4298496759,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298502824,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298509519,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298511659,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298514073,000002BC,false,Rx,9,3,03,00,0B,00,00,00,00,00,
4298516613,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298522907,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298528871,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298531747,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298534165,000002B4,false,Rx,9,3,03,00,0A,00,00,00,00,00,
4298536477,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298542867,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298549564,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298551706,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298554251,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
4298556609,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298561159,00000010,false,Rx,9,4,30,08,00,2C,00,00,00,00,
4298562354,00000040,false,Rx,9,3,B0,2C,59,00,00,00,00,00,
4298563435,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298568863,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298572060,00000040,false,Rx,9,6,B0,01,10,92,FF,FF,00,00,
4298574273,00000040,false,Rx,9,8,B0,93,E2,00,14,00,2C,59,
4298575187,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
4298577546,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298582869,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298589564,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298591816,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298596494,00000010,false,Rx,9,7,B0,01,10,11,10,0E,00,00,
4298597330,00000010,false,Rx,9,3,B0,0D,00,00,00,00,00,00,
4298602936,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298608899,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298611888,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298614855,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
4298616685,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298622862,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298629558,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298631811,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298634439,000002BC,false,Rx,9,3,03,00,0B,00,00,00,00,00,
4298636456,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298642842,00000008,false,Rx,9,7,B0,01,10,0C,B5,0F,FF,00,
4298644045,00000008,false,Rx,9,7,B0,0E,00,07,00,0D,00,00,
4298648945,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298651829,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298654450,000002B4,false,Rx,9,3,03,00,0A,00,00,00,00,00,
4298656453,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298662983,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298669641,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298671804,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298674551,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
4298676524,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298682887,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298688968,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298691849,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298694982,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
4298696483,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298702869,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298708930,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298711916,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298716461,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298722893,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298728967,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298731850,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298734863,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
4298736656,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298742934,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298749632,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298751884,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298754846,000002BC,false,Rx,9,3,03,00,0B,00,00,00,00,00,
4298756517,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298762912,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298769037,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298772240,00000040,false,Rx,9,6,B0,01,10,92,FF,FF,00,00,
4298774895,00000040,false,Rx,9,8,B0,93,E2,00,14,00,2C,59,
4298775275,000002B4,false,Rx,9,3,03,00,0A,00,00,00,00,00,
4298777531,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298782856,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298789021,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298791905,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298794984,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
4298796428,00000010,false,Rx,9,7,B0,01,10,11,10,0E,00,00,
4298797300,00000010,false,Rx,9,3,B0,0D,00,00,00,00,00,00,
4298802950,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298809665,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298811916,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298814975,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
4298816546,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298822829,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298828999,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298831989,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298836450,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298842843,00000008,false,Rx,9,7,B0,01,10,0C,B5,0F,FF,00,
4298844041,00000008,false,Rx,9,7,B0,0E,00,07,00,0D,00,00,
4298849043,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298851930,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298855179,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
4298856647,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298862925,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298869679,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298871830,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298875162,000002BC,false,Rx,9,3,03,00,0B,00,00,00,00,00,
4298876551,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298882866,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298889059,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298891945,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298895148,000002B4,false,Rx,9,3,03,00,0A,00,00,00,00,00,
4298896513,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298902841,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298909745,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298911890,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298913603,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
4298916561,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298922889,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298929072,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298931955,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298933669,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
4298936532,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298942945,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298949143,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298952044,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298956550,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298960739,00000010,false,Rx,9,4,30,08,00,2D,00,00,00,00,
4298961609,00000010,false,Rx,9,4,31,08,00,2C,00,00,00,00,
4298962585,00000040,false,Rx,9,3,B0,2D,66,00,00,00,00,00,
4298963667,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298969695,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298972302,00000040,false,Rx,9,6,B0,01,10,92,FF,FF,00,00,
4298975419,00000040,false,Rx,9,8,B0,93,E2,00,14,00,2D,66,
4298976658,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
4298978093,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4298982905,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4298989104,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4298991995,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4298993818,000002BC,false,Rx,9,3,03,00,0B,00,00,00,00,00,
4298996541,00000010,false,Rx,9,7,B0,01,10,11,10,0E,00,00,
4298997361,00000010,false,Rx,9,3,B0,0D,00,00,00,00,00,00,
4299002898,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4299009701,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4299011951,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4299013774,000002B4,false,Rx,9,3,03,00,0A,00,00,00,00,00,
4299016627,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4299022975,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
4299029793,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4299032040,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4299035557,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
4299036515,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
4299042834,00000008,false,Rx,9,7,B0,01,10,0C,B5,0F,FF,00,
4299044124,00000008,false,Rx,9,7,B0,0E,00,07,00,0D,00,00,
4299049894,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
4299052018,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
4299055646,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
