Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
534215,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
536997,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
538927,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
540723,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
553649,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
554215,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
556992,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
559004,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
559402,000002BC,false,Rx,9,3,03,00,0F,00,00,00,00,00,
573520,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
574178,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
576953,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
578991,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
579450,000002B4,false,Rx,9,3,03,00,0A,00,00,00,00,00,
593639,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
594207,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
596983,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
599078,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
599508,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
613585,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
614247,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
617024,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
619138,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
619526,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
633551,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
634227,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
637323,00000008,false,Rx,9,7,B0,01,20,0C,B6,0F,FF,00,
639230,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
639249,00000008,false,Rx,9,7,B0,0E,00,07,00,0D,09,00,
653617,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
654170,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
657368,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
659279,00000040,false,Rx,9,6,B0,01,20,92,FF,FF,00,00,
659861,00000040,false,Rx,9,6,B0,93,E5,00,14,00,00,00,
662546,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
673507,00000010,false,Rx,9,7,B0,11,20,01,20,0E,00,00,
674166,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
674928,00000010,false,Rx,9,3,B0,0D,00,00,00,00,00,00,
677383,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
679290,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
679886,000002BC,false,Rx,9,3,03,00,0F,00,00,00,00,00,
693584,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
694242,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
697442,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
699325,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
699622,000002B4,false,Rx,9,3,03,00,02,00,00,00,00,00,
713647,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
714237,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
717411,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
719432,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
720992,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
733625,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
734181,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
737064,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
739507,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
739526,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
753600,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
754271,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
757050,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
759587,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
773662,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
774214,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
777414,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
779574,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
781058,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
793666,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
794245,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
797442,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
799631,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
801014,000002BC,false,Rx,9,3,03,00,0F,00,00,00,00,00,
813581,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
814282,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
817481,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
819714,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
819747,000002B4,false,Rx,9,3,03,00,02,00,00,00,00,00,
833652,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
834221,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
837317,00000008,false,Rx,9,7,B0,01,20,0C,B6,0F,FF,00,
838080,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
839763,00000008,false,Rx,9,7,B0,0E,00,07,00,0D,09,00,
839784,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
853611,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
854283,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
857383,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
859808,00000040,false,Rx,9,6,B0,01,20,92,FF,FF,00,00,
859828,00000040,false,Rx,9,6,B0,93,E5,00,14,00,00,00,
861068,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
873607,00000010,false,Rx,9,7,B0,11,20,01,20,0E,00,00,
874276,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
874937,00000010,false,Rx,9,3,B0,0D,00,00,00,00,00,00,
877499,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
879831,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
893584,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
894247,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
897447,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
898104,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
900855,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
913700,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
914272,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
917395,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
918168,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
919989,000002BC,false,Rx,9,3,03,00,0F,00,00,00,00,00,
933607,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
934270,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
937471,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
938128,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
940042,000002B4,false,Rx,9,3,03,00,0A,00,00,00,00,00,
953639,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
954313,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
957407,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
958170,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
960071,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
973595,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
974261,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
977461,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
978118,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
980130,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
993645,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
994223,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
997424,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
998191,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
1013637,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
1015108,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
1017471,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
1018129,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
1020926,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
1033711,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
1034276,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
1037378,00000008,false,Rx,9,7,B0,01,20,0C,B6,0F,FF,00,
1038036,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
1040346,00000008,false,Rx,9,7,B0,0E,00,07,00,0D,09,00,
1040651,000002BC,false,Rx,9,3,03,00,0F,00,00,00,00,00,
1053606,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
1054266,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
1057466,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
1058442,00000040,false,Rx,9,6,B0,01,20,92,FF,FF,00,00,
1060447,00000040,false,Rx,9,6,B0,93,E5,00,14,00,00,00,
1061264,000002B4,false,Rx,9,3,03,00,02,00,00,00,00,00,
1073633,00000010,false,Rx,9,7,B0,11,20,01,20,0E,00,00,
1074200,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
1074966,00000010,false,Rx,9,3,B0,0D,00,00,00,00,00,00,
1077632,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
1078717,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
1080514,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
1093613,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
1094278,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
1097476,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
1098134,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
1100571,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
1113708,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
1114282,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
1117453,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
1118224,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
1133654,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
1134230,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
1137428,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
1138193,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
1140948,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
1153688,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
1154251,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
1157452,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
1158218,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
1160757,000002BC,false,Rx,9,3,03,00,0F,00,00,00,00,00,
1173652,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
1174316,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
1177412,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
1178176,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
1180741,000002B4,false,Rx,9,3,03,00,02,00,00,00,00,00,
1193689,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
1194247,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
1197447,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
1198212,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
1200871,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
1213641,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
1214304,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
1217498,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
1218156,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
1220939,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
1233689,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
1234358,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
1237347,00000008,false,Rx,9,7,B0,01,20,0C,B6,0F,FF,00,
1238109,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
1239193,00000008,false,Rx,9,7,B0,0E,00,07,00,0D,09,00,
1253699,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
1254276,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
1257481,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
1258457,00000040,false,Rx,9,6,B0,01,20,92,FF,FF,00,00,
1260912,00000040,false,Rx,9,6,B0,93,E5,00,14,00,00,00,
1262481,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
1273662,00000010,false,Rx,9,7,B0,11,20,01,20,0E,00,00,
1274241,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
1275004,00000010,false,Rx,9,3,B0,0D,00,00,00,00,00,00,
1277676,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
1278755,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
1281071,000002BC,false,Rx,9,3,03,00,0F,00,00,00,00,00,
1293660,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
1294319,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
1297517,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
1298206,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
1301147,000002B4,false,Rx,9,3,03,00,0A,00,00,00,00,00,
1313700,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
1314370,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
1317466,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
1318231,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
1321201,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
1333715,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
1335220,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
1337462,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
1338226,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
1341292,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
1353718,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
1354278,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
1357481,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
1358245,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
1373735,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
1374312,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
1377512,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
1378170,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
1381413,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
1393714,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
1394275,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
1397477,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
1398242,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
1401338,000002BC,false,Rx,9,3,03,00,0F,00,00,00,00,00,
1413749,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
1414315,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
1417517,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
1418176,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
1421444,000002B4,false,Rx,9,3,03,00,0A,00,00,00,00,00,
1433712,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
1434382,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
1437372,00000008,false,Rx,9,7,B0,01,20,0C,B6,0F,FF,00,
1438134,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
1439110,00000008,false,Rx,9,7,B0,0E,00,07,00,0D,09,00,
1441517,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
1453705,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
1454363,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
1457457,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
1458539,00000040,false,Rx,9,6,B0,01,20,92,FF,FF,00,00,
1459834,00000040,false,Rx,9,6,B0,93,E5,00,14,00,00,00,
1461580,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
1473731,00000010,false,Rx,9,7,B0,11,20,01,20,0E,00,00,
1474508,00000010,false,Rx,9,3,B0,0D,00,00,00,00,00,00,
1475699,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
1477731,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
1478810,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
1493695,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
1494368,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
1497463,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
1498229,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
1501714,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
1513701,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
1514374,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
1517468,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
1518234,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
1519951,000002BC,false,Rx,9,3,03,00,0F,00,00,00,00,00,
1533825,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
1535357,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
1537496,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
1538261,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
1539772,000002B4,false,Rx,9,3,03,00,02,00,00,00,00,00,
1553766,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
1554351,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
1557442,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
1558207,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
1559922,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
1573835,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
1574397,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
1577489,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
1578253,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
1579971,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
1593822,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
1594407,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
1597498,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
1598263,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
1613788,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
1615420,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
1617557,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
1618218,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
1622024,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
1633776,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
1634340,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
1637433,00000008,false,Rx,9,7,B0,01,20,0C,B6,0F,FF,00,
1638091,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
1639175,00000008,false,Rx,9,7,B0,0E,00,07,00,0D,09,00,
1642131,000002BC,false,Rx,9,3,03,00,0F,00,00,00,00,00,
1653766,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
1654334,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
1657533,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
1658509,00000040,false,Rx,9,6,B0,01,20,92,FF,FF,00,00,
1659804,00000040,false,Rx,9,6,B0,93,E5,00,14,00,00,00,
1662209,000002B4,false,Rx,9,3,03,00,0A,00,00,00,00,00,
1673778,00000010,false,Rx,9,7,B0,11,20,01,20,0E,00,00,
1674340,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
1675102,00000010,false,Rx,9,3,B0,0D,00,00,00,00,00,00,
1678196,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
1678959,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
1682222,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
1693791,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
1695415,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
1697557,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
1698218,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
1699934,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
1713762,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
1714345,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
1717541,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
1718202,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
1733787,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
1734363,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
1737489,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
1738260,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
1742310,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
1753779,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
1754436,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
1757530,00000008,false,Rx,9,7,B0,01,20,0F,FF,07,00,00,
1758189,00000040,false,Rx,9,3,B0,01,20,00,00,00,00,00,
1760012,000002BC,false,Rx,9,3,03,00,0F,00,00,00,00,00,
1773822,00000010,false,Rx,9,7,B0,11,20,01,20,0D,00,00,
1774384,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
