Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
7667006,00000040,false,Rx,9,8,23,00,00,08,FC,80,00,00,
7667667,00000010,false,Rx,9,3,B0,0E,00,00,00,00,00,00,
7668215,00000008,false,Rx,9,1,A3,00,00,00,00,00,00,00,
7676817,00000040,false,Rx,9,8,21,00,00,08,FC,80,00,00,
7677899,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
7678455,00000008,false,Rx,9,1,A1,00,00,00,00,00,00,00,
7679110,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
7680297,00000040,false,Rx,9,8,21,00,00,08,FC,80,00,00,
7680957,00000008,false,Rx,9,1,A1,00,00,00,00,00,00,00,
7681720,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
7682906,00000040,false,Rx,9,8,24,00,00,08,FC,40,00,00,
7683566,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
7684116,00000008,false,Rx,9,1,A4,00,00,00,00,00,00,00,
7686806,00000040,false,Rx,9,7,B0,92,FF,FF,93,E5,00,00,
7687998,00000040,false,Rx,9,8,24,00,00,08,FC,40,00,00,
7688655,00000008,false,Rx,9,1,A4,00,00,00,00,00,00,00,
7703077,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
7703736,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
7704507,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
7705161,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
7726798,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
7726829,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
7726845,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
7727612,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
7749915,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
7750503,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
7751162,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
7751958,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
7752863,00000010,false,Rx,9,3,B0,0E,00,00,00,00,00,00,
7753940,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
7756333,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
7761452,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
7762215,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
7771932,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
7776330,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
7781530,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
7782254,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
7800422,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
7800981,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
7801744,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
7802509,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
7811941,00000040,false,Rx,9,8,27,00,00,FD,00,80,00,00,
7812950,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
7816363,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
7821478,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
7822662,00000040,false,Rx,9,8,13,01,00,00,00,FF,00,00,
7823318,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
7827157,00000010,false,Rx,9,3,B0,0E,00,00,00,00,00,00,
7836396,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
7837499,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
7838288,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
7841440,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
7842203,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
7862763,000002BC,false,Rx,9,3,03,00,0B,00,00,00,00,00,
7863765,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
7864420,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
7865183,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
7867217,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
7885417,00000040,false,Rx,9,5,30,02,00,01,08,00,00,00,
7887264,000002B4,false,Rx,9,3,03,00,02,00,00,00,00,00,
7887284,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
7887733,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
7888500,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
7889260,00000010,false,Rx,9,4,30,01,00,07,00,00,00,00,
7890027,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
7891108,00000040,false,Rx,9,7,B0,92,FF,FF,93,E5,00,00,
7909305,00000008,false,Rx,9,5,B0,07,00,01,02,00,00,00,
7909967,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
7911047,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
7911599,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
7912358,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
7913129,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
7913882,00000010,false,Rx,9,3,B0,0E,00,00,00,00,00,00,
7914546,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
7915627,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
7916393,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
7921501,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
7922155,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
7931125,00000008,false,Rx,9,7,B0,07,00,01,02,0C,AE,00,
7932144,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
7933330,00000008,false,Rx,9,8,10,00,00,00,00,FF,00,00,
7936321,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
7941426,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
7942191,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
7951461,00000008,false,Rx,9,5,B0,07,00,01,02,00,00,00,
7960041,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
7961037,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
7961695,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
7962460,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
7963221,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
7971558,00000008,false,Rx,9,5,B0,07,00,01,10,00,00,00,
7972215,000002BC,false,Rx,9,3,03,00,0B,00,00,00,00,00,
7973292,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
7976450,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
7981465,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
7982225,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
7987545,00000010,false,Rx,9,3,B0,0E,00,00,00,00,00,00,
7991689,00000008,false,Rx,9,5,B0,07,00,01,10,00,00,00,
7996911,000002B4,false,Rx,9,3,03,00,0A,00,00,00,00,00,
7997994,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
7998651,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
8001426,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
8002191,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
8011543,00000008,false,Rx,9,5,B0,07,00,01,10,00,00,00,
8022804,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
8023792,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
8024451,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
8025104,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
8025866,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
8031941,00000008,false,Rx,9,5,B0,07,00,01,10,00,00,00,
8033138,00000008,false,Rx,9,8,10,00,00,00,00,FF,00,00,
8045145,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
8047782,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
8047801,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
8047817,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
8048269,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
8051894,00000008,false,Rx,9,5,B0,07,00,01,10,00,00,00,
8069880,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
8070438,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
8071198,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
8072068,00000008,false,Rx,9,5,B0,07,00,01,10,00,00,00,
8072831,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
8073596,00000010,false,Rx,9,3,B0,0E,00,00,00,00,00,00,
8074250,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
8075334,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
8076405,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
8081453,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
8082226,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
8087878,00000040,false,Rx,9,7,B0,92,FF,FF,93,E5,00,00,
8091521,00000008,false,Rx,9,5,B0,07,00,01,10,00,00,00,
8092201,000002BC,false,Rx,9,3,03,00,0B,00,00,00,00,00,
8093254,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
8096351,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
8101462,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
8102223,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
8111586,00000008,false,Rx,9,7,B0,07,00,01,10,0C,AE,00,
8120096,000002B4,false,Rx,9,3,03,00,0A,00,00,00,00,00,
8121072,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
8121729,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
8122494,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
8123148,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
8131499,00000008,false,Rx,9,5,B0,07,00,01,10,00,00,00,
8132928,00000008,false,Rx,9,8,10,00,00,00,00,FF,00,00,
8151512,00000008,false,Rx,9,5,B0,07,00,01,10,00,00,00,
8169582,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
8170668,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
8171539,00000008,false,Rx,9,5,B0,07,00,01,10,00,00,00,
8175161,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
8186731,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
8188355,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
8188375,00000010,false,Rx,9,3,B0,0E,00,00,00,00,00,00,
8188929,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
8189905,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
8190566,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
8191326,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
8192185,00000008,false,Rx,9,5,B0,07,00,01,10,00,00,00,
8192977,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
8194031,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
8194585,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
8195345,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
8196110,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
8205242,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
8206324,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
8208380,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
8208399,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
8208415,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
8211622,00000008,false,Rx,9,5,B0,07,00,01,10,00,00,00,
8229517,000002BC,false,Rx,9,3,03,00,0B,00,00,00,00,00,
8230497,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
8231152,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
8232128,00000008,false,Rx,9,5,B0,07,00,01,10,00,00,00,
8232792,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
8233980,00000008,false,Rx,9,8,10,00,00,00,00,FF,00,00,
8234743,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
8235398,00000010,false,Rx,9,3,B0,0E,00,00,00,00,00,00,
8236162,000002B4,false,Rx,9,3,03,00,02,00,00,00,00,00,
8237243,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
8237795,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
8241417,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
8242182,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
8251486,00000008,false,Rx,9,5,B0,07,00,01,10,00,00,00,
8252173,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
8253147,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
8256347,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
8261460,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
8262221,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
8271537,00000008,false,Rx,9,5,B0,07,00,01,10,00,00,00,
8280036,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
8281130,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
8281862,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
8282544,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
8283153,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
8286778,00000040,false,Rx,9,7,B0,92,FF,FF,93,E5,00,00,
8291480,00000008,false,Rx,9,5,B0,07,00,01,10,00,00,00,
8292459,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
8296399,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
8301404,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
8302167,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
8306535,00000010,false,Rx,9,3,B0,0E,00,00,00,00,00,00,
8311585,00000008,false,Rx,9,7,B0,07,00,01,10,0C,AE,00,
8316930,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
8318013,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
8318671,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
8321450,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
8322209,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
8331460,00000008,false,Rx,9,5,B0,07,00,01,10,00,00,00,
8332862,00000008,false,Rx,9,8,12,00,00,FF,80,00,00,00,
8342743,000002BC,false,Rx,9,3,03,00,0B,00,00,00,00,00,
8343828,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
8344486,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
8345139,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
8345902,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
8351466,00000008,false,Rx,9,5,B0,07,00,01,10,00,00,00,
8365181,000002B4,false,Rx,9,3,03,00,02,00,00,00,00,00,
8366263,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
8366820,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
8369042,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
8369062,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
8371713,00000008,false,Rx,9,5,B0,07,00,01,10,00,00,00,
8389481,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
8390567,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
8391117,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
8392092,00000008,false,Rx,9,5,B0,07,00,01,10,00,00,00,
8392750,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
8393513,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
8394271,00000010,false,Rx,9,3,B0,0E,00,00,00,00,00,00,
8394928,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
8396010,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
8396708,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
8401510,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
8402186,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
8411538,00000008,false,Rx,9,5,B0,07,00,01,10,00,00,00,
8412516,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
8416348,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
8421460,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
8422206,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
8431457,00000008,false,Rx,9,5,B0,07,00,01,10,00,00,00,
8440065,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
8441040,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
8441750,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
8442464,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
8443223,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
8451461,00000008,false,Rx,9,5,B0,07,00,01,10,00,00,00,
8452225,000002BC,false,Rx,9,3,03,00,0B,00,00,00,00,00,
8453202,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
8456391,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
8461393,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
8462157,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
8466524,00000010,false,Rx,9,3,B0,0E,00,00,00,00,00,00,
8471503,00000008,false,Rx,9,5,B0,07,00,01,10,00,00,00,
8476884,000002B4,false,Rx,9,3,03,00,0A,00,00,00,00,00,
8482414,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
8482439,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
8482454,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
8482470,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
8486873,00000040,false,Rx,9,7,B0,92,FF,FF,93,E5,00,00,
8491490,00000008,false,Rx,9,5,B0,07,00,01,10,00,00,00,
8502756,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
8503734,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
8504390,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
8505155,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
8505812,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
8514177,00000008,false,Rx,9,7,B0,07,00,01,10,0C,AE,00,
8525162,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
8526216,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
8526876,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
8527536,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
8529473,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
8531628,00000008,false,Rx,9,5,B0,07,00,01,10,00,00,00,
8549537,00000040,false,Rx,9,3,B0,14,00,00,00,00,00,00,
8550518,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
8551173,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
8552042,00000008,false,Rx,9,5,B0,07,00,01,10,00,00,00,
8552805,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
8553484,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
8554231,00000010,false,Rx,9,3,B0,0E,00,00,00,00,00,00,
8555000,00000040,false,Rx,9,3,B0,14,00,00,00,00,00,00,
8555656,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
8556738,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
8557393,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
8561441,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
8562201,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
8571562,00000008,false,Rx,9,5,B0,07,00,01,10,00,00,00,
8572247,00000040,false,Rx,9,3,B0,14,00,00,00,00,00,00,
8572904,000002BC,false,Rx,9,3,03,00,0B,00,00,00,00,00,
8573988,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
8576371,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
8581393,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
8582157,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
8591544,00000008,false,Rx,9,5,B0,07,00,01,10,00,00,00,
8600042,00000040,false,Rx,9,3,B0,14,00,00,00,00,00,00,
8600699,000002B4,false,Rx,9,3,03,00,0A,00,00,00,00,00,
8601769,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
8602622,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
8603218,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
8603916,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
8611491,00000008,false,Rx,9,5,B0,07,00,01,10,00,00,00,
8612256,00000040,false,Rx,9,3,B0,14,00,00,00,00,00,00,
8612914,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
8613998,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
8616336,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
8621455,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
8622215,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
8626478,00000010,false,Rx,9,3,B0,0E,00,00,00,00,00,00,
8631523,00000008,false,Rx,9,5,B0,07,00,01,10,00,00,00,
8636951,00000040,false,Rx,9,3,B0,14,00,00,00,00,00,00,
8637608,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
8638688,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
8639342,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
8641481,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
8642142,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
8651511,00000008,false,Rx,9,5,B0,07,00,01,10,00,00,00,
8662765,00000040,false,Rx,9,3,B0,14,00,00,00,00,00,00,
8663740,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
8664392,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
8665157,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
8665920,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
8671546,00000008,false,Rx,9,5,B0,07,00,01,10,00,00,00,
8685115,00000040,false,Rx,9,3,B0,14,00,00,00,00,00,00,
8685884,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
8686967,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
8687519,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
8688278,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
8690002,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
8690142,00000040,false,Rx,9,7,B0,92,FF,FF,93,E5,00,00,
8692041,00000008,false,Rx,9,5,B0,07,00,01,10,00,00,00,
8710095,00000040,false,Rx,9,3,B0,14,00,00,00,00,00,00,
8710236,000002BC,false,Rx,9,3,03,00,0B,00,00,00,00,00,
8711214,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
8712293,00000008,false,Rx,9,7,B0,07,00,01,10,0C,AE,00,
8712951,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
8713608,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
8714368,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
8715131,00000010,false,Rx,9,3,B0,0E,00,00,00,00,00,00,
8715893,00000040,false,Rx,9,3,B0,14,00,00,00,00,00,00,
8716551,000002B4,false,Rx,9,3,03,00,02,00,00,00,00,00,
8717632,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
8718287,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
8721487,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
8722142,00000010,false,Rx,9,3,B0,0B,00,00,00,00,00,00,
8731564,00000008,false,Rx,9,5,B0,07,00,01,10,00,00,00,
8732234,00000040,false,Rx,9,3,B0,14,00,00,00,00,00,00,
8732891,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
8733973,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
